"# ------------------------------------"
"Report: Video Performance"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2019-09-21 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 0_rfq91thj"
"# ------------------------------------"
id,count_plays,sum_time_viewed,avg_time_viewed,count_loads,unique_known_users,avg_view_drop_off,avg_completion_rate,count_viral
20190921,0,0,0,1,1,0,0,0
20190922,0,0,0,0,0,0,0,0
20190923,0,0,0,0,0,0,0,0
20190924,0,0,0,0,0,0,0,0
20190925,0,0,0,0,0,0,0,0
20190926,0,0,0,0,0,0,0,0
20190927,0,0,0,0,0,0,0,0
20190928,0,0,0,0,0,0,0,0
20190929,0,0,0,0,0,0,0,0
20190930,0,0,0,0,0,0,0,0
20191001,0,0,0,0,0,0,0,0
20191002,0,0,0,8,2,0,0,0
20191003,92,1733.7,18.844565217391,145,2,0.1929347826087,22.673913043478,0
20191004,84,1831.45,21.802976190476,139,1,0.22321428571429,23.095238095238,0
20191005,125,4004.6833333333,32.037466666667,189,1,0.328,34.28,0
20191006,120,4126.6333333333,34.388611111111,205,1,0.35208333333333,35.2,0
20191007,82,2319.7,28.289024390244,147,1,0.28963414634146,28.048780487805,0
20191008,71,2734.8,38.518309859155,132,1,0.3943661971831,34.281690140845,0
20191009,73,1587.15,21.741780821918,135,1,0.22260273972603,23.383561643836,0
20191010,10,610.48333333333,61.048333333333,30,1,0.625,61.2,0
20191011,0,0,0,9,1,0,0,0
20191012,0,0,0,4,1,0,0,0
20191013,0,0,0,1,1,0,0,0
20191014,0,0,0,2,1,0,0,0
20191015,1,0,0,4,1,0,0,0
20191016,0,0,0,2,1,0,0,0
20191017,0,0,0,1,1,0,0,0
20191018,0,0,0,0,0,0,0,0
20191019,0,0,0,1,1,0,0,0
20191020,0,0,0,0,0,0,0,0
20191021,0,0,0,0,0,0,0,0
20191022,0,0,0,0,0,0,0,0
20191023,0,0,0,1,1,0,0,0
20191024,0,0,0,0,0,0,0,0
20191025,0,0,0,0,0,0,0,0
20191026,0,0,0,0,0,0,0,0
20191027,0,0,0,0,0,0,0,0
20191028,0,0,0,0,0,0,0,0
20191029,0,0,0,0,0,0,0,0
20191030,0,0,0,0,0,0,0,0
20191031,0,0,0,0,0,0,0,0
20191101,0,0,0,0,0,0,0,0
20191102,0,0,0,0,0,0,0,0
20191103,0,0,0,0,0,0,0,0
20191104,0,0,0,0,0,0,0,0
20191105,0,0,0,0,0,0,0,0
20191106,0,0,0,0,0,0,0,0
20191107,0,0,0,0,0,0,0,0
20191108,0,0,0,0,0,0,0,0
20191109,0,0,0,0,0,0,0,0
20191110,0,0,0,0,0,0,0,0
20191111,0,0,0,0,0,0,0,0
20191112,0,0,0,0,0,0,0,0
20191113,0,0,0,0,0,0,0,0
