"# ------------------------------------"
"Report: Video Performance"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2018-06-28 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"Filtered entries: 1_9jhvxjn7"
"# ------------------------------------"
id,count_plays,sum_time_viewed,avg_time_viewed,count_loads,unique_known_users,avg_view_drop_off,avg_completion_rate,count_viral
20180628,1,6.9833333333333,6.9833333333333,5,2,0.25,0,0
20180629,3,55.9,18.633333333333,11,1,0.66666666666667,0,0
20180630,3,48.9,16.3,5,1,0.58333333333333,0,0
20180701,6,125.73333333333,20.955555555556,9,1,0.75,0,0
20180702,2,13.966666666667,6.9833333333333,9,2,0.25,0,0
20180703,5,56.983333333333,11.396666666667,15,1,0.4,0,0
20180704,3,57,19,6,1,0.66666666666667,0,0
20180705,2,42.733333333333,21.366666666667,7,1,0.75,0,0
20180706,7,156.71666666667,22.388095238095,12,1,0.78571428571429,0,0
20180707,10,128.23333333333,12.823333333333,16,1,0.45,0,0
20180708,7,170.86666666667,24.409523809524,24,1,0.85714285714286,0,0
20180709,8,78.366666666667,9.7958333333333,17,1,0.34375,0,0
20180710,6,99.733333333333,16.622222222222,18,1,0.58333333333333,0,0
20180711,8,121.08333333333,15.135416666667,10,1,0.53125,0,0
20180712,4,49.866666666667,12.466666666667,8,1,0.4375,0,0
20180713,4,28.483333333333,7.1208333333333,8,1,0.25,0,0
20180714,5,113.96666666667,22.793333333333,8,1,0.8,0,0
20180715,5,78.366666666667,15.673333333333,11,1,0.55,0,0
20180716,2,42.733333333333,21.366666666667,5,1,0.75,0,0
20180717,1,28.5,28.5,4,1,1,0,0
20180718,4,85.466666666667,21.366666666667,5,1,0.75,0,0
20180719,2,28.483333333333,14.241666666667,4,1,0.5,0,0
20180720,4,57,14.25,4,1,0.5,0,0
20180721,1,28.5,28.5,4,1,1,0,0
20180722,1,0,0,5,1,0,0,0
20180723,7,121.1,17.3,15,1,0.60714285714286,0,0
20180724,2,28.5,14.25,14,1,0.5,0,0
20180725,9,163.81666666667,18.201851851852,15,1,0.63888888888889,0,0
20180726,6,106.85,17.808333333333,8,1,0.625,0,0
20180727,4,49.866666666667,12.466666666667,6,1,0.4375,0,0
20180728,4,28.483333333333,7.1208333333333,10,1,0.25,0,0
20180729,9,106.85,11.872222222222,17,1,0.41666666666667,0,0
20180730,8,156.71666666667,19.589583333333,11,1,0.6875,0,0
20180731,9,142.45,15.827777777778,14,1,0.55555555555556,0,0
20180801,3,21.366666666667,7.1222222222222,11,1,0.25,0,0
20180802,3,35.6,11.866666666667,6,1,0.41666666666667,0,0
20180803,7,149.61666666667,21.37380952381,10,1,0.75,0,0
20180804,2,21.366666666667,10.683333333333,5,1,0.375,0,0
20180805,0,0,0,5,1,0,0,0
20180806,4,42.733333333333,10.683333333333,7,1,0.375,0,0
20180807,2,0,0,6,1,0,0,0
20180808,3,42.733333333333,14.244444444444,11,1,0.5,0,0
20180809,1,28.5,28.5,3,1,1,0,0
20180810,1,28.5,28.5,4,1,1,0,0
20180811,2,0,0,4,1,0,0,0
20180812,3,57,19,5,1,0.66666666666667,0,0
20180813,2,28.483333333333,14.241666666667,6,1,0.5,0,0
20180814,1,21.366666666667,21.366666666667,8,1,0.75,0,0
20180815,4,106.85,26.7125,7,1,0.9375,0,0
20180816,5,42.733333333333,8.5466666666667,9,1,0.3,0,0
20180817,2,28.5,14.25,4,1,0.5,0,0
20180818,5,71.233333333333,14.246666666667,7,1,0.5,0,0
20180819,2,28.5,14.25,5,1,0.5,0,0
20180820,2,35.616666666667,17.808333333333,6,1,0.625,0,0
20180821,3,49.866666666667,16.622222222222,5,1,0.58333333333333,0,0
20180822,2,28.483333333333,14.241666666667,7,1,0.5,0,0
20180823,0,0,0,5,1,0,0,0
20180824,1,0,0,6,1,0,0,0
20180825,0,0,0,1,1,0,0,0
20180826,4,64.1,16.025,7,1,0.5625,0,0
20180827,8,92.6,11.575,17,1,0.40625,0,0
20180828,6,56.983333333333,9.4972222222222,9,1,0.33333333333333,0,0
20180829,5,106.85,21.37,9,1,0.75,0,0
20180830,0,0,0,2,1,0,0,0
20180831,0,0,0,1,1,0,0,0
20180901,0,0,0,0,0,0,0,0
20180902,0,0,0,0,0,0,0,0
20180903,0,0,0,0,0,0,0,0
20180904,0,0,0,3,1,0,0,0
20180905,0,0,0,0,0,0,0,0
20180906,0,0,0,0,0,0,0,0
20180907,0,0,0,0,0,0,0,0
20180908,0,0,0,0,0,0,0,0
20180909,0,0,0,2,1,0,0,0
20180910,0,0,0,1,1,0,0,0
20180911,0,0,0,1,1,0,0,0
20180912,0,0,0,1,1,0,0,0
20180913,0,0,0,1,1,0,0,0
20180914,0,0,0,0,0,0,0,0
20180915,0,0,0,1,1,0,0,0
20180916,0,0,0,2,1,0,0,0
20180917,0,0,0,2,1,0,0,0
20180918,0,0,0,1,1,0,0,0
20180919,0,0,0,1,1,0,0,0
20180920,0,0,0,0,0,0,0,0
20180921,0,0,0,1,1,0,0,0
20180922,0,0,0,0,0,0,0,0
20180923,0,0,0,1,1,0,0,0
20180924,0,0,0,0,0,0,0,0
20180925,0,0,0,2,1,0,0,0
20180926,0,0,0,1,1,0,0,0
20180927,0,0,0,0,0,0,0,0
20180928,0,0,0,0,0,0,0,0
20180929,0,0,0,0,0,0,0,0
20180930,0,0,0,1,1,0,0,0
20181001,0,0,0,1,1,0,0,0
20181002,0,0,0,1,1,0,0,0
20181003,0,0,0,1,1,0,0,0
20181004,0,0,0,0,0,0,0,0
20181005,0,0,0,1,1,0,0,0
20181006,0,0,0,0,0,0,0,0
20181007,0,0,0,0,0,0,0,0
20181008,0,0,0,1,1,0,0,0
20181009,0,0,0,0,0,0,0,0
20181010,0,0,0,0,0,0,0,0
20181011,0,0,0,0,0,0,0,0
20181012,0,0,0,1,1,0,0,0
20181013,0,0,0,0,0,0,0,0
20181014,0,0,0,0,0,0,0,0
20181015,0,0,0,1,1,0,0,0
20181016,0,0,0,4,1,0,0,0
20181017,0,0,0,1,1,0,0,0
20181018,0,0,0,1,1,0,0,0
20181019,0,0,0,0,0,0,0,0
20181020,0,0,0,0,0,0,0,0
20181021,0,0,0,3,1,0,0,0
20181022,0,0,0,1,1,0,0,0
20181023,0,0,0,2,1,0,0,0
20181024,0,0,0,1,1,0,0,0
20181025,0,0,0,0,0,0,0,0
20181026,0,0,0,0,0,0,0,0
20181027,1,28.5,28.5,1,1,1,0,0
20181028,0,0,0,0,0,0,0,0
20181029,0,0,0,0,0,0,0,0
20181030,0,0,0,0,0,0,0,0
20181031,0,0,0,0,0,0,0,0
20181101,0,0,0,0,0,0,0,0
20181102,0,0,0,0,0,0,0,0
20181103,0,0,0,0,0,0,0,0
20181104,0,0,0,0,0,0,0,0
20181105,0,0,0,0,0,0,0,0
20181106,0,0,0,0,0,0,0,0
20181107,0,0,0,0,0,0,0,0
20181108,0,0,0,0,0,0,0,0
20181109,0,0,0,0,0,0,0,0
20181110,0,0,0,0,0,0,0,0
20181111,0,0,0,0,0,0,0,0
20181112,0,0,0,0,0,0,0,0
20181113,0,0,0,0,0,0,0,0
20181114,0,0,0,0,0,0,0,0
20181115,0,0,0,0,0,0,0,0
20181116,0,0,0,0,0,0,0,0
20181117,0,0,0,0,0,0,0,0
20181118,0,0,0,0,0,0,0,0
20181119,0,0,0,0,0,0,0,0
20181120,0,0,0,0,0,0,0,0
